delegated,minted,activated,active_staking,staking,liquid,circulating,active_delegated,delegated,total,frozen,inactive_staking,inactive_delegated
380558213.254953,17310620.562922,594383353.688722,478656432.829653,483020202.913201,553311247.910156,611629021.109087,379369608.777202,380558213.254953,781564265.433065,58317773.198931,4363770.083548,1188604.477751
380847307.235985,17419587.896236,594444112.375605,479324149.371145,483698736.094694,559229678.546263,611798726.055284,379658680.197929,380847307.235985,781673211.692379,52569047.509021,4374586.723549,1188627.038056
387733511.73711,17527381.896194,601337544.083451,486501782.692418,490874603.642547,562743076.862062,618799930.175088,386544884.699054,387733511.73711,781780984.104337,56056853.313026,4372820.950129,1188627.038056
387600612.358767,17636031.896174,601418180.845122,487007074.014545,491344179.500522,568870968.295657,618989198.175739,386394685.942198,387600612.358767,781889615.343317,50118229.880082,4337105.485977,1205926.416569
388224086.065354,17746466.896174,601629822.357356,487782500.694654,492118883.179357,565574934.174278,619311256.697973,387018159.648785,388224086.065354,782000032.353317,53736322.523695,4336382.484703,1205926.416569
388019298.750943,17857018.896174,601693373.094061,489441206.533513,493610761.547937,562127345.050852,619485338.103678,386813372.334374,388019298.750943,782110563.022317,57357993.052826,4169555.014424,1205926.416569
388553853.981102,17964902.396114,601985894.167316,490240439.550014,494448286.147215,568626275.648572,619885707.210873,387347817.744818,388553853.981102,782218411.056257,51259431.562301,4207846.597201,1206036.236284
388714270.762188,18071390.06276,603013508.310502,491256713.555674,495464581.12476,566196768.448698,621019783.320705,387508213.490869,388714270.762188,782324873.022903,54823014.872007,4207867.569086,1206057.271319
388895315.260387,18178458.062718,603154119.496391,491754339.136869,495665139.163913,562866433.741125,621267432.180552,387879495.709572,388895315.260387,782431910.696861,58400998.439427,3910800.027044,1015819.550815
389138291.07271,18280938.729306,603627014.91671,492187090.998103,496194176.692954,569798371.830458,621842730.127019,388036199.665312,389138291.07271,782534313.223009,52044358.296561,4007085.694851,1102091.407398
389434997.389086,18390223.062618,603657122.454729,492477655.814935,496508049.430216,566303910.574423,621982101.18135,388309598.061258,389434997.389086,782643576.739321,55678190.606927,4030393.615281,1125399.327828
389430602.819214,18497892.39593,603715025.154729,492575631.024149,496513690.253768,562875259.621151,622147650.855662,388332820.305302,389430602.819214,782751223.713633,59272391.234511,3938059.229619,1097782.513912
389421112.466039,18602967.062576,604546416.76112,492865186.137575,496809812.466295,570270988.069771,623084092.713699,388327470.35664,389421112.466039,782856273.965279,52813104.643928,3944626.32872,1093642.109399
389435168.762796,18711246.062576,604559076.427441,492949439.689965,496870085.73642,566780447.319817,623205004.65202,388356005.832656,389435168.762796,782964526.237279,56424557.332203,3920646.046455,1079162.93014
389687455.854393,18822130.729222,604682515.365982,492977616.444626,496888214.205081,563329911.723149,623439309.496207,388608292.924253,389687455.854393,783075392.142925,60109397.773058,3910597.760455,1079162.93014
390157136.813267,18929843.604222,604970838.45058,493719738.87576,497645942.438278,570309050.703908,623835321.040805,389070752.505051,390157136.813267,783183080.602925,53526270.336897,3926203.562518,1086384.308216
389787036.859611,19040501.604222,605014553.271494,493924378.650481,497676491.504558,566786531.506217,623989674.843719,388702280.551394,389787036.859611,783293719.584925,57203143.337502,3752112.854077,1084756.308217
389908437.639974,19152379.604222,607568086.009991,494079271.519364,497820059.900611,565742671.336034,626655069.648216,388830881.330777,389908437.639974,783405581.650925,60912398.312182,3740788.381247,1077556.309197
389885799.914649,19258497.562452,607616408.331089,494368376.997243,498127782.21737,572659539.788996,626809478.764544,388808918.906909,389885799.914649,783511668.446155,54149938.975548,3759405.220127,1076881.00774
390165512.167268,19368883.687452,607807073.160816,494716411.255164,498475816.475291,569290495.385615,627110505.561271,389088631.159528,390165512.167268,783622030.413155,57820010.175656,3759405.220127,1076881.00774
390155321.939463,19480523.687452,607853510.459685,494711054.053546,498435038.290892,565747216.872989,627268565.38414,389078440.931723,390155321.939463,783733652.937155,61521348.511151,3723984.237346,1076881.00774
390569689.331616,19586849.895764,607961697.971703,495265905.175689,499032651.510612,572960876.027708,627483012.57447,389486813.707497,390569689.331616,783839912.615467,54522136.546762,3766746.334923,1082875.624119
390239605.865702,19697983.229076,608120188.476783,495257514.049211,499001325.217669,569540495.828941,627752598.890862,389175614.631611,390239605.865702,783951008.426779,58212103.061921,3743811.168458,1063991.234091
390202782.844545,19808296.229076,608284095.743342,495453632.145223,499197435.019583,566148144.968119,628026789.054421,389138791.610454,390202782.844545,784061291.323779,61878644.086302,3743802.87436,1063991.234091
390434488.605974,19914028.504034,608330227.869486,495886396.445652,499679415.664768,573353382.503139,628178617.409523,389364993.46533,390434488.605974,784166987.552737,54825234.906384,3793019.219116,1069495.140644
390243381.613279,20016992.503994,608779995.911812,495966686.125853,499742352.952126,570441520.36316,628731323.494809,389173896.572635,390243381.613279,784269925.595697,58289803.131649,3775666.826273,1069485.040644
391256752.730707,20122251.50391,608872626.260909,497130807.125775,500904084.998328,567113000.310354,628929186.629822,390187167.695063,391256752.730707,784375158.381613,61816186.319468,3773277.872553,1069585.035644
391395040.722865,20228529.378846,608917388.194764,497456189.560795,501230239.60587,574309525.57464,629080184.446613,390325455.188502,391395040.722865,784481394.264549,54770658.871973,3774050.045075,1069585.534363
391597012.076634,20339125.378846,608992964.205252,497673670.095036,501440142.963781,570821806.915582,629266331.785101,390527463.840307,391597012.076634,784591965.592549,58444524.869519,3766472.868745,1069548.236327
391704891.07874,20447051.378804,609077802.763114,497804049.031962,501548145.645263,567410045.116138,629459075.842921,390635342.842413,391704891.07874,784699871.092507,62049030.726783,3744096.613301,1069548.236327
393406424.776896,20554242.253784,609909336.614786,498345181.627981,502064014.921095,575428869.885457,630397226.690153,392342379.986743,393406424.776896,784806488.088067,54968356.804696,3718833.293114,1064044.790153
393399678.152523,20664810.253784,610007537.01765,497821775.725384,501540612.320346,571964161.671752,630604781.447307,392335630.060522,393399678.152523,784915842.442357,58640619.775555,3718836.594962,1064048.092001
395149634.603863,20774800.253784,610217505.703119,499344370.124733,503062329.318485,568622047.747107,630909839.249754,394085586.053272,395149634.603863,785010931.559335,62287791.502647,3717959.193752,1064048.550591
396155645.443246,20882449.628722,610292376.226892,500748438.036663,504465356.297275,575892305.649035,631082735.369363,395091627.615483,396155645.443246,785108957.155171,55190429.720328,3716918.260612,1064017.827763
396348855.08972,20991164.753722,610350608.854183,500949215.861093,504662366.370428,572433189.678549,631248399.309654,395284837.261957,396348855.08972,785216388.468171,58815209.631105,3713150.509335,1064017.827763
396338401.571382,21100818.420348,610443855.057027,500970854.054823,504665948.185533,568986575.109995,631451283.171124,395277214.865524,396338401.571382,785326026.126797,62464708.061129,3695094.13071,1061186.705858
396558577.872336,21208993.75366,610594796.114032,501342042.373007,505117150.610568,576309717.447324,631710381.828441,395497391.166478,396558577.872336,785434183.727109,55400664.381117,3775108.237561,1061186.705858
396854110.029813,21319145.753618,610657617.28509,501609323.399577,505384431.634298,572816484.273515,631883336.970457,395792923.323955,396854110.029813,785544317.698067,59066852.696942,3775108.234721,1061186.705858
396905012.057213,21428729.75356,610788268.657281,501652792.310744,505379349.926054,569407717.691648,632113870.075548,395859228.887355,396905012.057213,785644199.430967,62706152.3839,3726557.61531,1045783.169858
397291849.152234,21538265.62854,611139062.770999,500992978.809544,506066129.096825,576914500.561302,632574177.674246,396246064.99223,397291849.152234,785753712.915947,55659677.112944,5073150.287281,1045784.160004
397421545.783462,21648893.961852,611215692.603301,502338415.878015,506225867.107582,573422207.115744,632761412.19586,396376460.69206,397421545.783462,785864317.605259,59339205.080116,3887451.229567,1045085.091402
397562901.88309,21759101.961852,611305584.880247,502508252.98544,506385203.798614,569954001.220808,632961497.823806,396517816.791688,397562901.88309,785974510.956259,63007496.602998,3876950.813174,1045085.091402
397644519.803291,21868978.836852,611373037.250935,502924414.709412,506812659.286375,577036280.121904,633138789.189494,396599430.524831,397644519.803291,786084349.951259,56102509.06759,3888244.576963,1045089.27846
397990185.94542,21980877.5035,611553298.327089,503354489.654119,507231411.528041,573619783.716442,633430931.970296,396945096.671381,397990185.94542,786196231.655907,59811148.253854,3876921.873922,1045089.274039
398200127.331277,22089455.836812,611769780.975568,503369124.635746,507245537.232536,570320853.301901,633755975.219087,397155038.057238,398200127.331277,786304792.256219,63435121.917186,3876412.59679,1045089.274039
398433283.110868,22196852.253464,612223798.567659,503757023.956199,507660711.17331,577947726.85022,634317347.778983,397358048.498699,398433283.110868,786412147.224024,56369620.928763,3903687.217111,1075234.612169
398438030.232564,22308383.71178,612377031.379956,503660038.590908,507540557.548185,574512133.670084,634582090.687596,397362795.620395,398438030.232564,786523657.32034,60069957.017512,3880518.957277,1075234.612169
398323779.639625,22418881.71178,613216054.011791,504184335.705185,508064854.662462,571790869.667444,635531587.418431,397248545.027456,398323779.639625,786634131.41934,63740717.750987,3880518.957277,1075234.612169
401583101.020267,22528061.46178,615269913.549682,509653920.812071,513466745.404019,580986005.767471,637694582.179322,400508283.227878,401583101.020267,786743266.64234,56708576.411851,3812824.591948,1074817.792389
401643779.380608,22638259.795092,615799858.634181,509671319.32132,513484075.755874,577958802.995205,638334701.439133,400568961.588219,401643779.380608,786853440.817652,60375898.443928,3812756.434554,1074817.792389
401169729.915107,22749187.253408,622731036.835458,509137284.854025,512950041.288579,581316068.038401,645376787.566726,400094912.122718,401169729.915107,786964348.743968,64060719.528325,3812756.434554,1074817.792389
409177426.260783,22857573.128346,622817634.29433,517394887.536703,521220216.51023,588578477.410645,645571732.541536,408094467.753483,409177426.260783,787072696.259906,56993255.130891,3825328.973527,1082958.5073
408891059.567428,22968387.628346,622862699.997468,517189424.836765,521013791.365616,585051487.109542,645727593.952674,407809041.243564,408891059.567428,787183491.967906,60676106.843132,3824366.528851,1082018.323864
409141588.666528,23077484.29497,623065346.080529,517807055.252447,521629735.965809,592427734.69428,646039297.310382,408061206.207406,409141588.666528,787292549.242553,53611562.616102,3822680.713362,1080382.459122
409154160.483765,23188724.503282,623153704.353517,517645540.787237,521615435.065808,588933262.137109,646238868.580682,408073747.722372,409154160.483765,787403762.239865,57305606.443573,3969894.278571,1080412.761393
408067471.207009,23298378.836594,623238826.19011,516501077.739812,520469969.801983,585473905.342514,646433622.134587,406987058.445616,408067471.207009,787513393.957177,60959716.792073,3968892.062171,1080412.761393
408240136.790909,23405820.586554,623316257.165868,517095895.853262,521061386.261426,592798963.603903,646618460.293031,407161034.058932,408240136.790909,787620801.139863,53819496.689128,3965490.408164,1079102.731977
409074705.413914,23515704.586512,623546467.073513,517113348.019178,520952498.41258,589481812.400436,646958531.039634,408000942.686937,409074705.413914,787730661.978821,57476718.639198,3839150.393402,1073762.726977
409249963.570161,23623848.919804,623772582.943701,517239040.364967,521078190.758369,586203195.088125,647292767.249114,408176200.843184,409249963.570161,787838782.318113,61089572.160989,3839150.393402,1073762.726977
