name,contract_address,tokenId,supply,creators,transfersCount,accountName,accountAddress
Window Still Life 001,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,2371,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],7,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Hic et nunc DAO,KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,0,651099128108,,1821,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 002,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,2923,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 003,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,3852,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],3,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 004,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,4541,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 005,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,4993,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 006,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,5765,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 007,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,6110,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],3,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 008,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,6262,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],4,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 009,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,6885,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 010,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,7350,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 011,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,8128,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 012,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,8570,1,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],4,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 013,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,9391,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 014,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,9996,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],3,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 015,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,10822,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 016,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,11641,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 017,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,12386,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
New Wave,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,9919,50,['tz1SwcTT7SbRrNw5QoyhZEZCuzktBAEs63fw'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
JUST GO,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,11731,10,['tz1cNFGNAQrFQucdvc4txsdR8rEuHkUUYrjJ'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 018,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,13250,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],3,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 019,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,14213,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
booga,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,12752,5,['tz1fB4hPBy8oQyutbmSAHAiUQcugMbrFHstu'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 020,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,14973,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],3,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 021,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,16103,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Aesthoplasm s170902,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,935,6,['tz1hfuVWgcJ89ZE75ut9Qroi3y7GFJL5Lf2K'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Distorted Checkerboard,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,14323,100,['tz1Zba3FPSgwhJfDBjRFtYoe9Mec5nBG2bJr'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
C1RCUS #14,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,14956,10,['tz1UETEJjeDs31qdiNA8ab3tE3ctZfQ51ETR'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Cosmic body,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,11543,100,['tz1RtxG3VQ3XSjvaQG34tRzY2ozEE51jAeZU'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Walking Steeve,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,13033,1,['tz2DwheXFyyXs3CkruSpkkEnqYb7yWkhnneC'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
IRIS,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,4159,10,['tz2HwP1JKEjEy4H8RxPMkoHWuSzUWZsRSC3R'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
"Pixilo, The Musician",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,12424,42,['tz2NFV2C4CFvjRsRjo7DXvqm9W9TFDupVL5t'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
jardim-2021-03-29-I,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,16582,14,['tz1U2wsJgebEvS6CZYXn1mjErRU5mSZ2ZS1Z'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
jardim-2021-03-29-III,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,16588,14,['tz1U2wsJgebEvS6CZYXn1mjErRU5mSZ2ZS1Z'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
jardim-2021-03-29-II,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,16584,14,['tz1U2wsJgebEvS6CZYXn1mjErRU5mSZ2ZS1Z'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
"Amanita, The Princess",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,12413,42,['tz2NFV2C4CFvjRsRjo7DXvqm9W9TFDupVL5t'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
"Dimitrip, The Guide",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,12426,42,['tz2NFV2C4CFvjRsRjo7DXvqm9W9TFDupVL5t'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 022,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,16972,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
where the river breathes,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,16978,15,['tz1UXe171i5jy9YwAmFDyHBy9fdBUYENzadC'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
wiggly winner,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,15132,25,['tz1LTepZpT3TfWGAyroTfgDSdV4sAYhdnuGY'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 023,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,17882,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],3,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Wanderings,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,16852,30,['tz2VN3fWzqHE44F6zedJB7UtALKEh5WhqAJJ'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Knotty Pup,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,18163,120,['tz1dy6DgvAjeBZpfRE3NoL84BRm4tupyKfFf'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
The Monitor,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,18064,50,['tz1VDgVCXhrwTJSkVY48fm7sJXDAHh9CbqUb'],4,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
This is Not a Code of Conduct v1.0,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,6991,1000,['tz1hb9PiWxQEf6J9xevPsUM6dkuCLnhDMvsp'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
FRMFRM #001,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,6689,20,['tz1eJF2r9JsfDLAswoo5iCDk6Qv2yWt6fbMX'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
mori kawa,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,6015,10,['tz1P7CndjovemtoHCDfFdtrVqjfYDigwWee1'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Philosophers dance,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,18590,50,['tz1P7CndjovemtoHCDfFdtrVqjfYDigwWee1'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 024,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,18861,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
005 Turtlew escaping,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,17889,30,['tz1VDrHAnLxLH8JrWAKkZhJjyaqqR3qsbhUQ'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Dissecting Diodes,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,11370,25,['tz1faCW2i7rgnJ8oezaNVWuEHXp6BCunNCWJ'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Universal Unfolding,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,4860,25,['tz1faCW2i7rgnJ8oezaNVWuEHXp6BCunNCWJ'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
4x20,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,16655,4,['tz1TS14F92TqsEVhWxGkeKq22p7HW7Kd4WXz'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Aesthoplasm s171029,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,19541,1000,['tz1hfuVWgcJ89ZE75ut9Qroi3y7GFJL5Lf2K'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Fractal waves #003,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,4840,10,['tz1PePWi2eLdbr57Hqjr4soyNvNJFN9s5MHk'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Pico-8 Tacos,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,311,10,['tz1Ypw11bAMAkkrwwEUXgAHqTBKeRjbbmmbe'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Self Portrait I,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,11267,5,['tz1QUgtPkZTsczKCmuTArg8naZSYEbaZotdL'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Time Worm,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,18770,40,['tz1ciT2xdSGcZ4NpWM3Q3CSpiTAtmuACjjPT'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Soviet town,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,7379,1,['tz2DwheXFyyXs3CkruSpkkEnqYb7yWkhnneC'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Little Paper Flies,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,13040,1,['tz2DwheXFyyXs3CkruSpkkEnqYb7yWkhnneC'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
patternsmovinglefttorightjumpingoverrgbwaves,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,18727,10,['tz1KjuVj6gJXmUeTVz2GyThsGMVSvhMZY3UZ'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
TezDonut #37 (Teletext),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,20148,1,['tz2DwheXFyyXs3CkruSpkkEnqYb7yWkhnneC'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 025,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,20386,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Duality: Night and Day,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,20638,2,['tz1cALmpTf7EeeSBXHAX2rcnR4WAP8tSWkt6'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
DAT - MindRelaxer_3 - Dissolution,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,20785,15,['tz1cjn8DAkb7FsCHMJsJq17uRFWhCrGxnzqd'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
pangs,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,19315,20,['tz1fB4hPBy8oQyutbmSAHAiUQcugMbrFHstu'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
CREEPING RAINBOW,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,2028,10,['tz1hXx6tvTV3kzxpBR6E4hDYcxdgcRGHUTFj'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Dance Dance Dance,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,17374,25,['tz1ewfUSKYFaKZShpsuJfcdVUg3JJA73fbLi'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Keep Going,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,16431,25,['tz1ewfUSKYFaKZShpsuJfcdVUg3JJA73fbLi'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Feelings,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,16527,25,['tz1ewfUSKYFaKZShpsuJfcdVUg3JJA73fbLi'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 026,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,21296,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Genesis GLTF Bear <3,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,17591,50,['tz1YViEQY3qyVbbKHDGGgT7aMgaAnZ9WVF4v'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Homage to Screensavers #002,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,21944,5,['tz1h5ggjuAGW33VPksGmpBru2B3Cn868uxsh'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Homage to Screensavers #001,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,21787,5,['tz1h5ggjuAGW33VPksGmpBru2B3Cn868uxsh'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Golden Spiky Boy (Rare),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,21966,1,['tz1ciT2xdSGcZ4NpWM3Q3CSpiTAtmuACjjPT'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
🎩✨,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,22187,20,['tz2VN3fWzqHE44F6zedJB7UtALKEh5WhqAJJ'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
🎩✨,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,22189,20,['tz2VN3fWzqHE44F6zedJB7UtALKEh5WhqAJJ'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
DAT PORTRAITS - Inner Demon #1 [Origin],KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,12695,15,['tz1cjn8DAkb7FsCHMJsJq17uRFWhCrGxnzqd'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
DAT PORTRAITS - Inner Demon #1 [Spectre],KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,12697,15,['tz1cjn8DAkb7FsCHMJsJq17uRFWhCrGxnzqd'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
wally,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,20599,50,['tz1LTepZpT3TfWGAyroTfgDSdV4sAYhdnuGY'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
omo #1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,14619,100,['tz1Rwx6G3MFW5VCeSd4bJQphXuUR3Q56omLW'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
omo #2,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,14623,100,['tz1Rwx6G3MFW5VCeSd4bJQphXuUR3Q56omLW'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Formation #1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,5026,1,['tz1bnWUvcfU77EBpbLUQ41c3hCBKovGuqyGY'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
omo #3,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,14625,100,['tz1Rwx6G3MFW5VCeSd4bJQphXuUR3Q56omLW'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
PETSCII,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,21700,6,['tz1Wn4Wc6d6jieFpj2DJaNEC7HXcwKexW2By'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 027,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,22409,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
V I D E O D R O M E ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,22138,6,['tz1Wn4Wc6d6jieFpj2DJaNEC7HXcwKexW2By'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
scanners,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,22180,6,['tz1Wn4Wc6d6jieFpj2DJaNEC7HXcwKexW2By'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Replica,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,15544,20,['tz1NSff9qnqyV7Afa5izXD6bcWq4YNzFGgJv'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Fusion I,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,307,10,['tz1fKTtok4A2DR76HVbj9RZuCczTyt1HgYEo'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Spikeball,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,22660,50,['tz1hC8BkNZjqJJ3gciGnsCkVvEQb6v7kp31t'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Window Still Life 028,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,22798,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
WE WILL GET BY by LIGHTSOUNDDIMENSION ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,7793,33,['tz1YNUNArBDYWu8evZj73HR9vE6y5FQkaj5M'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
chuckles,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,18548,20,['tz1fB4hPBy8oQyutbmSAHAiUQcugMbrFHstu'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Looping Blob,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,830,10,['tz1dBqZdEF7LREkr3UMe21U1VNaTfXsFJ4Mi'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Untitled,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,653,2,['tz1QBjqZXtge5NFBGRt6RYSdKYYFzqvntU8M'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Skeleton Window Life 001 ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,23293,10,['tz1frxTLJUK8eFHT7Ek4Baghd8bhXUHSPhmx'],2,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Webster,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,23423,25,['tz1dy6DgvAjeBZpfRE3NoL84BRm4tupyKfFf'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
lil roland,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,20555,25,['tz1LTepZpT3TfWGAyroTfgDSdV4sAYhdnuGY'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
a noite não adormecerá,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,21391,15,['tz1UXe171i5jy9YwAmFDyHBy9fdBUYENzadC'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
fruit salad,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,20403,25,['tz1UXe171i5jy9YwAmFDyHBy9fdBUYENzadC'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
*wink wink*,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,18085,20,['tz1UXe171i5jy9YwAmFDyHBy9fdBUYENzadC'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Paciência,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,18610,5,['tz1ZvGCwooStQY1JjDwKdedmx8SJxmgvwjuh'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Solitaire,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,18564,5,['tz1ZvGCwooStQY1JjDwKdedmx8SJxmgvwjuh'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
Maybe art shouldn't be owned?,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,13886,10,['tz1ZvGCwooStQY1JjDwKdedmx8SJxmgvwjuh'],1,jjjjjohn,tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38
